raw_row_number,date,time,location,lat,lng,district,precinct,type,disposition,arrest_made,citation_issued,warning_issued,outcome
315984,2012-11-21,02:56:49,E COLFAX AVE / N NEWPORT ST,39.740148,-104.909356,2,223,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
315995,2012-11-21,22:24:09,E COLFAX AVE / N OLIVE ST,39.74016,-104.906941,2,223,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
316300,2012-11-08,18:19:12,1400-BLK COURT PL,39.740638,-104.991116,6,611,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
316358,2012-11-21,04:01:23,609 E 16TH AVE,39.741671,-104.979802,6,621,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
316429,2012-11-07,23:54:51,E COLFAX AVE / N NEWPORT ST,39.740148,-104.909356,2,223,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
316464,2012-11-07,11:55:14,1500 COURT PL,39.741574,-104.989903,6,611,pedestrian,T - Citation Issued,FALSE,TRUE,FALSE,citation
316523,2012-11-15,22:26:47,E COLFAX AVE / N QUEBEC ST,39.740146,-104.903455,2,223,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
316599,2012-11-21,05:45:08,N QUEBEC ST / E COLFAX AVE,39.740146,-104.903455,2,223,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
316782,2012-11-22,16:18:53,N BROADWAY ST / 16TH ST,39.741472,-104.987397,6,611,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
316886,2012-11-14,02:04:39,1600 N LOGAN ST,39.741676,-104.982332,6,621,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
316963,2012-11-01,00:04:21,N MONACO ST / E COLFAX AVE,39.740154,-104.91243,2,223,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
316964,2012-11-17,15:15:14,E COLFAX AVE / N MONACO ST,39.740154,-104.91243,2,223,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
317017,2012-11-23,22:33:32,1566 N WASHINGTON ST,39.741114,-104.978738,6,621,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
317424,2012-11-06,19:19:51,E COLFAX AVE / N ROSLYN ST,39.740155,-104.901144,2,223,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
317468,2012-11-22,03:00:06,E 16TH AVE / N LOGAN ST,39.741676,-104.982332,6,621,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
317591,2012-11-16,13:40:22,3200 W CONEJOS PL,39.741515,-105.028371,1,121,vehicular,In Service,FALSE,FALSE,FALSE,NA
317767,2012-11-13,17:28:19,E 16TH AVE / N SHERMAN ST,39.741676,-104.984855,6,621,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
317777,2012-11-17,23:44:21,1600-BLK-GRANT N SHERMAN ST,39.741676,-104.984855,6,621,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
318203,2012-11-20,16:04:52,15TH ST / COURT PL,39.741574,-104.989903,6,611,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
318503,2012-11-08,14:56:29,25 E 16TH AVE,39.74169,-104.98709,6,621,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
318759,2012-11-05,01:09:22,E COLFAX AVE / N EUDORA ST,39.740135,-104.93038,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
318859,2012-11-28,01:31:15,E COLFAX AVE / N MILWAUKEE ST,39.74017,-104.951823,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
319166,2012-11-22,14:20:09,CLEVELAND PL / 15TH ST,39.74091,-104.989015,6,611,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
319273,2012-11-05,23:16:13,W COLFAX AVE / I25 NB,39.740328,-105.013948,1,123,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
319297,2012-11-19,23:52:22,N COLORADO BLVD / E COLFAX AVE,39.740129,-104.940664,2,213,pedestrian,Detox Van,FALSE,FALSE,FALSE,NA
319396,2012-11-07,23:24:44,1500 N GLENCOE ST,39.740151,-104.925776,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
319520,2012-11-17,04:29:05,E COLFAX AVE / N GARFIELD ST,39.740143,-104.94416,2,213,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
319621,2012-11-16,03:01:16,7380 E COLFAX AVE,39.740153,-104.902539,2,223,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
319638,2012-11-05,03:45:36,E COLFAX AVE / N QUINCE ST,39.740155,-104.902319,2,223,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
319793,2012-11-17,23:04:23,1600-BLK-DOWNING N OGDEN ST,39.741654,-104.974774,6,621,pedestrian,In Service,FALSE,FALSE,FALSE,NA
319880,2012-11-13,22:26:38,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
320082,2012-11-17,21:42:48,E COLFAX AVE / N KRAMERIA ST,39.740147,-104.916323,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
320154,2012-11-08,16:44:40,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
320172,2012-11-20,01:22:13,N QUEBEC ST / E COLFAX AVE,39.740146,-104.903455,2,223,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
320937,2012-11-18,11:57:39,E 16TH AVE / N PEARL ST,39.741671,-104.979896,6,621,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
320982,2012-11-01,23:50:12,E 16TH AVE / N OGDEN ST,39.741654,-104.974774,6,621,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
321087,2012-11-25,09:21:48,3400-COLF W CONEJOS PL,39.741519,-105.031502,1,121,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
321127,2012-11-13,03:59:00,E COLFAX AVE / N DEXTER ST,39.740137,-104.932691,2,222,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
321218,2012-11-30,00:24:08,E COLFAX AVE / N ELIZABETH ST,39.74019,-104.95627,2,213,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
321253,2012-11-28,01:53:01,E COLFAX AVE / N ADAMS ST,39.740156,-104.948369,2,213,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
321434,2012-11-13,21:03:41,E COLFAX AVE / N ROSLYN ST,39.740155,-104.901144,2,223,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
321568,2012-11-08,07:55:54,1600 N OGDEN ST,39.741654,-104.974774,6,621,vehicular,In Service,FALSE,FALSE,FALSE,NA
321814,2012-11-27,23:49:14,E COLFAX AVE / N IVANHOE ST,39.74014,-104.921133,2,222,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
321950,2012-11-28,11:12:06,N JACKSON ST / E COLFAX AVE,39.740142,-104.94305,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
321974,2012-11-06,08:02:16,I25 SB / W COLFAX AVE,39.740331,-105.014146,1,121,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
322208,2012-11-13,17:19:51,1566 N WASHINGTON ST,39.741114,-104.978738,6,621,pedestrian,In Service,FALSE,FALSE,FALSE,NA
322318,2012-11-14,13:18:35,1500 COURT PL,39.741574,-104.989903,6,611,pedestrian,In Service,FALSE,FALSE,FALSE,NA
322364,2012-11-12,14:33:59,E COLFAX AVE / N FOREST ST,39.740143,-104.926901,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
322392,2012-11-27,02:05:18,E COLFAX AVE / N IVANHOE ST,39.74014,-104.921133,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
322409,2012-11-18,02:13:11,N ADAMS ST / E COLFAX AVE,39.740156,-104.948369,2,213,pedestrian,1 - Alarm RP On Scene,FALSE,FALSE,FALSE,NA
322422,2012-11-01,07:41:35,E COLFAX AVE / N ADAMS ST,39.740156,-104.948369,2,213,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
322502,2012-11-03,01:45:24,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
322645,2012-11-23,15:29:16,E COLFAX AVE / N GLENCOE ST,39.740151,-104.925776,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
322646,2012-11-08,01:08:57,E COLFAX AVE / N GLENCOE ST,39.740151,-104.925776,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
322793,2012-11-22,17:46:46,E COLFAX AVE / N NIAGARA ST,39.740149,-104.9105,2,223,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
322821,2012-11-20,08:12:26,N PONTIAC ST / E COLFAX AVE,39.740154,-104.905797,2,223,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
322887,2012-11-08,22:22:06,E COLFAX AVE / N QUINCE ST,39.740155,-104.902319,2,223,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
323078,2012-11-29,03:03:35,E COLFAX AVE / N MAGNOLIA ST,39.740149,-104.911641,2,223,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
323171,2012-11-28,20:08:00,W COLFAX AVE / I25 SB,39.740331,-105.014146,1,121,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
323194,2012-11-28,11:28:04,E COLFAX AVE / N EUDORA ST,39.740135,-104.93038,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
323272,2012-11-30,01:40:55,N IVY ST / E COLFAX AVE,39.740143,-104.920561,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
323310,2012-11-26,13:25:10,1545 N DETROIT ST,39.740996,-104.954784,2,213,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
323351,2012-11-14,22:57:44,N NIAGARA ST / E COLFAX AVE,39.740149,-104.9105,2,223,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
323395,2012-11-18,13:43:25,N QUITMAN ST / W CONEJOS PL,39.74152,-105.040489,1,121,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
323507,2012-11-18,22:17:23,E COLFAX AVE / N QUINCE ST,39.740155,-104.902319,2,223,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
323626,2012-11-01,20:14:10,W COLFAX AVE / N NEWTON ST,39.740344,-105.036984,1,121,vehicular,In Service,FALSE,FALSE,FALSE,NA
323656,2012-11-18,09:23:54,3700-BLK W COLFAX AVE,39.74034,-105.03582,1,121,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
323842,2012-11-24,21:23:04,W COLFAX AVE / N QUITMAN ST,39.740344,-105.040485,1,121,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
323926,2012-11-28,17:26:17,E COLFAX AVE / N GARFIELD ST,39.740143,-104.94416,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
324056,2012-11-16,23:12:43,E COLFAX AVE / N CLERMONT ST,39.740138,-104.935003,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
324079,2012-11-22,17:16:07,E COLFAX AVE / N ELM ST,39.740136,-104.9298,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
324228,2012-11-01,15:36:02,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
324283,2012-11-29,11:03:00,3600 E COLFAX AVE,39.740151,-104.945366,2,213,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
324450,2012-11-28,12:31:00,N COLORADO BLVD / E COLFAX AVE,39.740129,-104.940664,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
324549,2012-11-14,21:01:11,1500 N HARRISON ST,39.740134,-104.941871,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
324586,2012-11-01,16:00:13,N LEYDEN ST / E COLFAX AVE,39.740147,-104.915056,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
324698,2012-11-19,01:16:01,2400 E COLFAX AVE,39.740119,-104.958797,2,213,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
325127,2012-11-22,17:07:34,1500 N COLORADO BLVD,39.740129,-104.940664,2,213,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
325151,2012-11-30,02:54:41,E COLFAX AVE / N LEYDEN ST,39.740147,-104.915056,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
325202,2012-11-28,16:55:28,E COLFAX AVE / N MADISON ST,39.740148,-104.946165,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
325226,2012-11-26,22:31:49,E COLFAX AVE / N HUDSON ST,39.74015,-104.923431,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
325350,2012-11-03,18:54:55,W COLFAX AVE / I25 NB,39.740328,-105.013948,1,123,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
325489,2012-11-21,23:16:36,E COLFAX AVE / N CHERRY ST,39.740137,-104.933801,2,222,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
325547,2012-11-15,22:43:57,E COLFAX AVE / N BELLAIRE ST,39.740139,-104.937237,2,222,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
325730,2012-11-06,22:50:06,E COLFAX AVE / N ALBION ST,39.74013,-104.938944,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
325868,2012-11-30,22:50:28,E COLFAX AVE / N DETROIT ST,39.740185,-104.954794,2,213,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
326049,2012-11-16,12:03:23,E COLFAX AVE / N DAHLIA ST,39.740134,-104.932087,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
326152,2012-11-17,22:20:47,1504 N COLORADO BLVD,39.740208,-104.940664,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
326294,2012-11-25,21:07:41,E COLFAX AVE / N ALBION ST,39.74013,-104.938944,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
326297,2012-11-04,16:59:05,E COLFAX AVE / N CLERMONT ST,39.740138,-104.935003,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
326381,2012-11-18,10:09:57,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
326498,2012-11-11,18:26:33,E COLFAX AVE / N KEARNEY ST,39.740146,-104.917255,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
326508,2012-11-13,22:28:55,E COLFAX AVE / N KEARNEY ST,39.740146,-104.917255,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
326573,2012-11-24,16:05:02,1500-BLK N HUDSON ST,39.74015,-104.923431,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
326669,2012-11-27,01:06:06,E COLFAX AVE / N HUDSON ST,39.74015,-104.923431,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
326681,2012-11-16,04:19:11,CHEYENNE PL / W COLFAX AVE,39.740274,-104.988102,6,611,pedestrian,File Only,FALSE,FALSE,FALSE,NA
326722,2012-11-09,23:00:57,1504 N COLORADO BLVD,39.740208,-104.940664,2,213,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
326807,2012-11-07,23:12:26,E COLFAX AVE / N FOREST ST,39.740143,-104.926901,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
326824,2012-11-20,02:38:37,E COLFAX AVE / N HUDSON ST,39.74015,-104.923431,2,222,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
326897,2012-11-18,15:14:12,1501 MILE HIGH STADIUM CIR,39.740533,-105.01812,1,121,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
327033,2012-11-13,15:34:40,N MADISON ST / E COLFAX AVE,39.740148,-104.946165,2,213,vehicular,In Service,FALSE,FALSE,FALSE,NA
327051,2012-11-20,23:09:32,E COLFAX AVE / N MONROE ST,39.740151,-104.945366,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
327070,2012-11-03,23:39:17,E COLFAX AVE / N KEARNEY ST,39.740146,-104.917255,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
327089,2012-11-17,23:24:24,E COLFAX AVE / N LOCUST ST,39.740149,-104.913949,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
327160,2012-11-20,00:37:50,E COLFAX AVE / N KEARNEY ST,39.740146,-104.917255,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
327202,2012-11-23,02:39:15,3015 E COLFAX AVE,39.740174,-104.952264,2,213,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
327205,2012-11-02,22:48:10,3015 E COLFAX AVE,39.740174,-104.952264,2,213,pedestrian,File Only,FALSE,FALSE,FALSE,NA
327318,2012-11-16,01:13:54,E COLFAX AVE / N HUDSON ST,39.74015,-104.923431,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
327373,2012-11-20,22:49:12,E COLFAX AVE / N MILWAUKEE ST,39.740175,-104.952446,2,213,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
327410,2012-11-11,10:37:27,6200 E COLFAX AVE,39.740147,-104.916323,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
327540,2012-11-18,22:52:51,E COLFAX AVE / N ALBION ST,39.74013,-104.938944,2,222,pedestrian,In Service,FALSE,FALSE,FALSE,NA
327694,2012-11-16,19:35:42,3015 E COLFAX AVE,39.740174,-104.952264,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
327777,2012-11-17,03:51:33,3177 E COLFAX AVE,39.740165,-104.950331,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
327815,2012-11-27,11:39:57,6160 E COLFAX AVE,39.740146,-104.91708,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
327914,2012-11-21,00:13:59,E COLFAX AVE / N LOCUST ST,39.740149,-104.913949,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
327986,2012-11-25,22:43:05,E COLFAX AVE / N LOCUST ST,39.740149,-104.913949,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
328069,2012-11-15,17:11:48,E COLFAX AVE / N JASMINE ST,39.740145,-104.918359,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
328087,2012-11-03,23:36:22,N JASMINE ST / E COLFAX AVE,39.740145,-104.918359,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
328101,2012-11-23,13:53:44,E COLFAX AVE / N JOSEPHINE ST,39.740119,-104.958797,2,213,vehicular,CIT Report,FALSE,TRUE,FALSE,citation
328133,2012-11-11,21:34:37,E COLFAX AVE / N CHERRY ST,39.740137,-104.933801,2,222,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
328144,2012-11-03,23:17:08,E COLFAX AVE / N ELM ST,39.740136,-104.929221,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
328322,2012-11-12,22:11:01,E COLFAX AVE / N MONROE ST,39.740151,-104.945366,2,213,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
328416,2012-11-21,02:20:13,6400 E COLFAX AVE,39.740149,-104.913949,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
328456,2012-11-02,23:02:31,E COLFAX AVE / N MONROE ST,39.740151,-104.945366,2,213,vehicular,In Service,FALSE,FALSE,FALSE,NA
328565,2012-11-06,14:59:44,W COLFAX AVE / N QUITMAN ST,39.740344,-105.040485,1,121,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
328860,2012-11-07,00:53:08,W COLFAX AVE / N PERRY ST,39.740343,-105.039326,1,121,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
328954,2012-11-22,21:35:36,W COLFAX AVE / N FEDERAL BLVD,39.740363,-105.02522,1,121,pedestrian,Detox Van,FALSE,FALSE,FALSE,NA
329121,2012-11-01,03:39:55,2900 E COLFAX AVE,39.740176,-104.952988,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
329150,2012-11-28,23:16:13,E COLFAX AVE / N JASMINE ST,39.740145,-104.918359,2,222,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
329625,2012-11-23,15:14:30,E COLFAX AVE / N ELM ST,39.740136,-104.9298,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
329659,2012-11-15,15:22:36,N JOSEPHINE ST / E COLFAX AVE,39.740119,-104.958797,2,213,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
330162,2012-11-02,01:04:29,N JACKSON ST / E COLFAX AVE,39.740142,-104.94305,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
330299,2012-11-23,23:29:59,E COLFAX AVE / N COLUMBINE ST,39.740196,-104.957428,2,213,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
330346,2012-11-18,21:06:29,E COLFAX AVE / N LEYDEN ST,39.740147,-104.915056,2,222,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
330372,2012-11-23,16:40:34,1500-Blk N HARRISON ST,39.740134,-104.941871,2,213,vehicular,Report Made,FALSE,FALSE,FALSE,NA
330543,2012-11-02,18:53:56,1509 N PEARL ST,39.740157,-104.97991,6,621,pedestrian,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
330660,2012-11-21,02:00:57,W COLFAX AVE / N NEWTON ST,39.740344,-105.036984,1,121,vehicular,In Service,FALSE,FALSE,FALSE,NA
330828,2012-11-05,14:54:31,E COLFAX AVE / N JOSEPHINE ST,39.740119,-104.958797,2,213,pedestrian,GOA,FALSE,FALSE,FALSE,NA
330899,2012-11-15,03:28:57,3100 E COLFAX AVE,39.740165,-104.950651,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
331080,2012-11-09,22:49:36,N KNOX CT / W COLFAX AVE,39.740336,-105.032276,1,121,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
331441,2012-11-07,04:25:53,E COLFAX AVE / N GRAPE ST,39.740146,-104.924609,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
331465,2012-11-29,17:25:52,N COLUMBINE ST / E COLFAX AVE,39.740196,-104.957428,2,213,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
331559,2012-11-12,23:56:06,1500 N HARRISON ST,39.740134,-104.941871,2,213,vehicular,In Service,FALSE,FALSE,FALSE,NA
331621,2012-11-28,12:17:00,E COLFAX AVE / N ALBION ST,39.74013,-104.938944,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
331753,2012-11-06,16:56:15,W COLFAX AVE / N QUITMAN ST,39.740344,-105.040485,1,121,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
332004,2012-11-29,11:18:09,N JOSEPHINE ST / E COLFAX AVE,39.740119,-104.958797,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
332052,2012-11-11,22:42:20,E COLFAX AVE / N JERSEY ST,39.740146,-104.919457,2,222,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
332068,2012-11-01,12:22:25,E COLFAX AVE / N JERSEY ST,39.740146,-104.919457,2,222,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
332126,2012-11-28,06:15:16,E COLFAX AVE / N LEYDEN ST,39.740147,-104.915056,2,222,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
332141,2012-11-27,01:06:17,E COLFAX AVE / N MONACO ST,39.740154,-104.91243,2,223,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
332165,2012-11-24,17:47:59,N HARRISON ST / E COLFAX AVE,39.740134,-104.941871,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
332308,2012-11-02,14:37:50,E COLFAX AVE / N JOSEPHINE ST,39.740119,-104.958797,2,213,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
332381,2012-11-14,22:38:41,W COLFAX AVE / N PERRY ST,39.740343,-105.039326,1,121,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
332720,2012-11-01,22:09:41,E COLFAX AVE / N GARFIELD ST,39.740143,-104.94416,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
332786,2012-11-24,17:30:43,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
332979,2012-11-05,00:40:19,W COLFAX AVE / N PERRY ST,39.740343,-105.039326,1,121,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
333048,2012-11-24,18:46:59,W COLFAX AVE / N TENNYSON ST,39.740343,-105.044016,1,121,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
333285,2012-11-24,23:19:25,E COLFAX AVE / N ST PAUL ST,39.74017,-104.95127599999999,2,213,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
333295,2012-11-28,19:19:29,E COLFAX AVE / N LEYDEN ST,39.740147,-104.915056,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
333359,2012-11-28,11:43:16,E COLFAX AVE / N COLORADO BLVD,39.740129,-104.940664,2,213,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
333424,2012-11-14,21:52:02,E COLFAX AVE / N CLERMONT ST,39.740138,-104.935003,2,222,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
333461,2012-11-21,11:29:45,E COLFAX AVE / N JOSEPHINE ST,39.740119,-104.958797,2,213,vehicular,In Service,FALSE,FALSE,FALSE,NA
333646,2012-11-18,00:50:12,W 16TH AVE / N HOOKER ST,39.742733,-105.028381,1,121,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
333648,2012-11-09,09:23:52,W 16TH AVE / N HOOKER ST,39.742733,-105.028381,1,121,vehicular,In Service,FALSE,FALSE,FALSE,NA
333671,2012-11-02,20:14:52,N JULIAN ST / W 16TH AVE,39.742746,-105.031506,1,121,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
333762,2012-11-14,20:39:46,1600 N ESPLANADE PKWY,39.741611,-104.956849,2,213,pedestrian,In Service,FALSE,FALSE,FALSE,NA
333885,2012-11-14,21:08:24,16TH ST / TREMONT PL,39.743177,-104.989575,6,611,pedestrian,In Service,FALSE,FALSE,FALSE,NA
333923,2012-11-28,17:22:43,W 17TH AVE / N TENNYSON ST,39.743973,-105.044023,1,121,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
334233,2012-11-01,04:27:57,E 17TH AVE / N ST PAUL ST,39.743795,-104.951262,2,213,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
334422,2012-11-25,17:44:05,W 17TH AVE / N UTICA ST,39.743972,-105.045158,1,121,pedestrian,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
334442,2012-11-09,23:35:09,N UTICA ST / W 17TH AVE,39.743972,-105.045158,1,121,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
334523,2012-11-02,03:17:52,W 17TH AVE / N PERRY ST,39.743955,-105.039309,1,121,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
334533,2012-11-04,01:00:59,1200-BLK ARAPAHOE ST,39.744058,-105.000606,1,123,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
334740,2012-11-29,21:01:22,16TH ST / GLENARM PL,39.743838,-104.99044,6,611,pedestrian,T - Citation Issued,FALSE,TRUE,FALSE,citation
